rn,unix_tstamp,synth_browser_category,synth_page_url,synth_geo_city
4352,1557205323,4,https://www.ad.nl/politiek/ruzie-in-vvd-senaatsfractie-om-optreden-jorritsma~a97a1dfb/,Elspeet
4353,1557205415,1,https://www.ad.nl/utrecht/ben-je-verplicht-om-te-stoppen-voor-het-illegale-zebrapad-in-veenendaal~a1def167/,Lelystad
4354,1557205502,4,https://www.ad.nl/nederlands-voetbal/van-persie-kiest-zijn-4-mooiste-goals~af50ce85/,Dordrecht
4355,1557205829,1,https://www.ad.nl/wonen/zaterdag-is-het-internationale-dag-van-het-naakt-tuinieren-laat-je-buren-het-niet-zien~a5ea5bb5/,Utrecht
4356,1557205859,4,https://www.ad.nl/auto/scheiden-dan-kan-je-autoverzekering-ineens-een-stuk-duurder-worden~aa97cba7/,No City
4357,1557206068,1,https://www.ad.nl/nederlands-voetbal/aanklager-wil-feyenoord-fors-straffen-drie-vakken-dicht-en-boete~a351ac71/,Almkerk
4358,1557206447,1,https://www.ad.nl/dordrecht/chemours-claimt-genx-hoopt-zich-niet-op-in-riviervis~ab926292/,Breda
4359,1557206554,1,https://www.ad.nl/binnenland/amsterdams-plan-om-vervuilende-auto-s-te-weren-zaait-verdeeldheid~a3e95f84/,Dordrecht
4360,1557206567,1,https://www.ad.nl/rotterdam/in-dit-oude-schooltje-wordt-stilgestaan-bij-het-stukje-geschiedenis-dat-we-liever-vergeten-de-nederlandse-capitulatie~ac030e4f/,Wateringen
4361,1557207009,4,https://www.ad.nl/tech/bitcoin-blijft-stijgen-nu-8000-dollar-waard~afbfd2de/,Roden
4362,1557207048,1,https://www.ad.nl/show/superclash-peter-r-de-vries-en-mark-koster-over-olcay-gulsen-in-rtl-boulevard~aa3fc347/,Geldrop
4363,1557207122,1,https://www.ad.nl/doetinchem/dode-en-stervende-meesjes-in-nestkasten-doetinchem~afa8f398/,Alkmaar
4364,1557207409,4,https://www.ad.nl/binnenland/benzineauto-s-moeten-de-stad-uit-vanaf-2030~a8691241/,Stein
4365,1557207527,3,https://www.ad.nl/wonen/huiseigenaren-zien-overwaarde-stijgen-opeethypotheek-komt-terug~a8801430/,Spijkenisse
4366,1557207603,1,https://www.ad.nl/binnenland/basisscholieren-in-achterstandswijken-massaal-op-achterstand~a41b70ed/,Schiedam
4367,1557207693,4,https://www.ad.nl/groene-hart/sleutelrol-christenunie-in-zuid-holland~a1a126da/,Amsterdam
4368,1557207709,4,https://www.ad.nl/nederlands-voetbal/oud-profvoetballer-verscheurt-schrijfblok-verslaggever-na-veroordeling~a7bafc46/,Zwolle
4369,1557207724,1,https://www.ad.nl/binnenland/begin-mei-en-in-limburg-ligt-er-sneeuw-br~a8b614fd/,Bodegraven
4370,1557207745,1,https://www.ad.nl/voorne-putten/aandoenlijk-verdwaald-kalfje-sluit-zich-aan-bij-kudde-paarden~a6f50377/,Apeldoorn
4371,1557207791,1,https://www.ad.nl/binnenland/hoe-stille-thijs-veranderde-in-een-moordverdachte~ad0f2fdd/,Vlaardingen
4372,1557207960,4,https://www.ad.nl/rotterdam/handweigering-zet-kwaad-bloed-rotterdamse-gele-hesjes-voortaan-in-het-oranje~af0059e2/,Spijkenisse
4373,1557208032,3,https://www.ad.nl/tilburg/eritreeer-verdacht-van-verkrachting-het-is-opgelost-we-gaan-trouwen~aa981c30/,Barendrecht
4374,1557208140,1,https://www.ad.nl/binnenland/bevrijdingsvuur-ontstoken-nederland-viert-de-vrijheid~a142fef7/,Ridderkerk
4375,1557208163,1,https://www.ad.nl/binnenland/agent-beschrijft-vondst-zwaar-verwaarloosde-jochies-in-flat-ze-vertoonden-dierlijk-gedrag~a22e3023/,Wijk bij Duurstede
4376,1557208200,1,https://www.ad.nl/binnenland/veel-oud-studenten-met-schuld-wanbetaler~a6919414/,IJsselmuiden
4377,1557208287,4,https://www.ad.nl/dossier-dood-laura-korsman/ouders-vermoorde-laura-korsman-in-andere-ruimte-dan-verdachte-tijdens-zitting-hun-leven-is-ontwricht~aec2e54d/,Heerhugowaard
4378,1557208434,1,https://www.ad.nl/den-haag/airbnb-is-opvang-voor-de-beter-gesitueerde-vluchteling~aa6c1c24/,Utrecht
4379,1557208570,4,https://www.ad.nl/binnenland/agent-beschrijft-vondst-zwaar-verwaarloosde-jochies-in-flat-ze-vertoonden-dierlijk-gedrag~a22e3023/,No City
4380,1557208667,3,https://www.ad.nl/dossier-autotest/test-mercedes-benz-b-klasse-brave-topkwaliteit~a8f4f3b9/,Heerlen
4381,1557208702,4,https://www.ad.nl/buitenland/antwerpse-politie-arresteert-per-ongeluk-burgers-tijdens-terreuroefening~ade8162a/,Amstenrade
4382,1557208864,1,https://www.ad.nl/formule-1/verstappen-is-een-sublieme-schurk~a8d91e4f/,Vroomshoop
4383,1557209008,3,https://www.ad.nl/nederlands-voetbal/ziggo-spreekt-de-vos-aan-commentator-betuigt-spijt~a0089375/,Amsterdam
4384,1557209049,4,https://www.ad.nl/binnenland/man-en-vrouw-doodgestoken-tijdens-uitlaten-van-hond-op-heide-bij-heerlen~a8689b91/,Lelystad
4385,1557209115,4,https://www.ad.nl/buitenland/mexicaanse-politie-ontdekt-in-massagraven-al-35-lichamen-aantal-kan-nog-verder-oplopen~ab83fa9b/,Baarn
4386,1557209218,1,https://www.ad.nl/politiek/rutte-handenweigeraars-gele-hesjes-waren-onbeleefd~ae69031b/,Veldhoven
4387,1557209250,2,https://www.ad.nl/show/jumpin-jack-was-aimabele-jongen-maar-beest-op-de-motor~a3e50a80/,Sommelsdijk
4388,1557209530,4,https://www.ad.nl/den-bosch/acht-terreurverdachten-pi-vught-in-isoleercel-na-roepen-allahoe-akbar-minister-boos-respectloos~af1fe402/,Liverpool
4389,1557209641,2,https://www.ad.nl/rotterdam/wat-een-held-lennard-20-twijfelt-geen-seconde-en-duikt-oudere-man-achterna~afae4f56/,No City
4390,1557209650,3,https://www.ad.nl/buitenland/trollenleger-stuurde-65-000-tweets-met-nepnieuws-over-mh17-ramp-br~afc61fc5/,Goes
4391,1557209687,4,https://www.ad.nl/utrecht/schalkwijkse-lisette-ging-op-haar-achttiende-naar-afghanistan-niet-elke-veteraan-is-grijs~af856f85/,Groningen
4392,1557209836,4,https://www.ad.nl/economie/eindhoven-airport-een-van-s-werelds-klantonvriendelijkste-luchthavens~a2b0165f/,Nijkerk
4393,1557209949,4,https://www.ad.nl/show/tv-kijkers-verdeeld-over-superbitch-bridget-bij-vernieuwde-zwakste-schakel~a9e3cb09/,Rijnsburg
4394,1557210135,4,https://www.ad.nl/binnenland/mannen-gaan-elkaar-met-messen-te-lijf-in-azc-gilze~a770fea8/,Arnhem
4395,1557210161,1,https://www.ad.nl/politiek/advies-laat-zorgverlener-zelf-uitdokteren-hoe-gezondheidszorg-beter-kan~a4b6d95e/,Oentsjerk
4396,1557210350,3,https://www.ad.nl/rotterdam/bioscoopbon-voor-meiden-die-1750-euro-teruggaven~a07c48c5/,Hoofddorp
4397,1557210434,4,https://www.ad.nl/buitenland/baby-harry-en-meghan-groeit-op-in-windsor~ae371750/,Dordrecht
4398,1557210698,1,https://www.ad.nl/binnenland/bijna-tienduizend-examenklachten-helft-over-havo-wiskunde-a~a2682b4e/,Sleeuwijk
4399,1557210714,4,https://www.ad.nl/utrecht/nieuw-windpark-houten-roept-weerstand-op-twee-keer-zo-hoog-als-de-domtoren~a097e816/,Boven-Hardinxveld
4400,1557210773,4,https://www.ad.nl/buitenland/oostenrijker-maakt-goulash-van-prostituee~a57e3a15/,Hoorn
4401,1557210788,1,https://www.ad.nl/economie/beursdebuut-uber-mondt-uit-in-teleurstelling~a650acdb/,Rotterdam
4402,1557210911,1,https://www.ad.nl/politiek/minister-van-defensie-ontstemd-over-kritiek-op-militair-artsen~a305031a/,Zwolle
4403,1557210955,4,https://www.ad.nl/dordrecht/oeps-burgemeester-van-alblasserdam-vergeet-afspraak-ik-sta-8-kuub-tuingrond-te-verwerken~a4c4eb61/,Rozenburg
4404,1557210999,2,https://www.ad.nl/koken-en-eten/coca-cola-betaalt-wetenschappers-8-miljoen-om-imago-op-te-poetsen~a3119c4e/,Den Helder
4405,1557211001,2,https://www.ad.nl/show/jandino-krijgt-bh-naar-hoofd-geslingerd-shirtloze-rico-werkt-in-tuin~aa6faeca/,Amsterdam
4406,1557211013,4,https://www.ad.nl/utrecht/weer-brand-in-restaurant-vroeg-in-bunnik-flinke-schade-aan-bakkerij~a1980db6/,Utrecht
4407,1557211030,4,https://www.ad.nl/binnenland/man-en-vrouw-tijdens-uitlaten-hond-doodgestoken-op-heide-bij-heerlen~a8689b91/,Utrecht
4408,1557211043,3,https://www.ad.nl/dossier-ajax/britse-stichting-headway-voer-tijdelijke-wissels-in-bij-hoofdblessures~a9b57787/,Olst
4409,1557211133,4,https://www.ad.nl/economie/peter-w-had-bij-improvers-een-half-miljoen-verdiend-reed-in-een-dikke-auto~a6739070/,Almere Stad
4410,1557211202,1,https://www.ad.nl/wonen/dochter-van-poetin-is-het-vooral-om-de-poen-te-doen~a16f2431/,No City
4411,1557211258,4,https://www.ad.nl/rotterdam/voorman-rotterdamse-hesjes-trekt-stekker-eruit-alle-tijd-en-moeite-het-is-voor-niets-geweest~aad0b6f6/,Nijmegen
4412,1557211330,1,https://www.ad.nl/show/luke-perry-begraven-in-champignonpak~a00f1da8/,Boven-Hardinxveld
4413,1557211356,2,https://www.ad.nl/binnenland/openbaar-ministerie-vervolgt-vader-ontvoerde-meisje-insiya~a63555d3/,Amsterdam
4414,1557211460,1,https://www.ad.nl/groene-hart/overal-gekeken-overal-aangemeld-voor-een-woning-niets-is-gelukt~aa02a738/,Amsterdam
4415,1557211463,3,https://www.ad.nl/binnenland/jonnie-boer-wil-kolossale-schoorsteen-verstoppen-maar-joekel-blijft-staan-op-dak-restaurant~a8f0b0ba/,Amersfoort
4416,1557211714,1,https://www.ad.nl/show/vriend-trijntje-oosterhuis-vindt-haar-ook-lekker-met-een-beetje-vlees~a141903c/,Hoogvliet
4417,1557211789,1,https://www.ad.nl/show/verdachte-schietpartij-rapper-feis-op-nationale-opsporingslijst~a14b0246/,Schiedam
4418,1557211811,4,https://www.ad.nl/show/ronnie-flex-ontkent-dat-hij-realityster-nikki-ros-zwanger-maakte~ada37a48/,Schiedam
4419,1557211946,4,https://www.ad.nl/economie/geen-handelsakkoord-vs-china-trump-verhoogt-alle-invoertarieven~a2319b1b/,Amsterdam
4420,1557212009,1,https://www.ad.nl/binnenland/begin-mei-en-in-limburg-ligt-er-sneeuw-br~a8b614fd/,Amsterdam
4421,1557212087,3,https://www.ad.nl/nederlands-voetbal/hoe-dorpsjongen-donny-uitgroeide-tot-een-uithangbord-van-ajax~a2282648/,The Hague
4422,1557212097,2,https://www.ad.nl/buitenland/opvarenden-mazelenschip-ook-in-curacao-niet-van-boord-overheid-roept-op-tot-vaccineren~a941f03f/,Rotterdam
4423,1557212140,4,https://www.ad.nl/economie/ook-nederlandse-shell-bestuurder-genoemd-in-corruptiezaak~a0700f6c/,Lelystad
4424,1557212224,1,https://www.ad.nl/rotterdam/aangereden-fietsster-helma-van-lit-68-zoekt-heldin-die-bij-haar-bleef~ad4f8686/,Utrecht
4425,1557212344,1,https://www.ad.nl/binnenland/voorzitter-auschwitz-comite-in-de-val-gelokt-door-neonazi-dit-is-heel-droevig~ab6aae07/,Hoogeveen
4426,1557212359,3,https://www.ad.nl/rotterdam/dikke-auto-s-en-oude-barrels-aan-de-kant-in-zevenkamp-tijdens-grootschalige-politieactie~ad6f2ea8/,Groningen
4427,1557212424,4,https://www.ad.nl/home/messi-is-de-dood-van-de-voetbalanalyse~aa907bb8/,Dinteloord
4428,1557212464,1,https://www.ad.nl/den-haag/joodse-joram-35-geduwd-en-geschopt-door-50-jongeren-op-bevrijdingsfestival-ze-noemden-me-kankerjood~a5d3ac6f/,Amsterdam
4429,1557212488,1,https://www.ad.nl/dordrecht/vermiste-belg-37-viert-vakantie-in-dordrecht-hij-ging-hier-wat-kroegen-af~a66b3e2a/,Woerden
4430,1557212820,1,https://www.ad.nl/show/sylvie-heeft-drie-weken-na-liefdesbreuk-alweer-rijke-man-gestrikt~ae8b4df0/,Spijkenisse
4431,1557212900,3,https://www.ad.nl/rotterdam/waar-is-de-invoelende-leider-die-zelf-op-t-toneel-verschijnt~a1a88032/,Amsterdam
4432,1557212907,1,https://www.ad.nl/binnenland/dodenherdenking-vught-verstoord-door-allahu-akbar-kreten-waarschijnlijk-vanuit-pi~a09c514fb/,Schiedam
4433,1557212914,2,https://www.ad.nl/amsterdam/ajax-bedreigingen-f-side-tegen-media-onacceptabel~a95a2d5c/,Utrecht
4434,1557212931,4,https://www.ad.nl/ad-werkt/van-belastingdienst-naar-baan-in-de-zorg-vier-vrouwen-over-hun-overstap~af15a67d/,Zandvoort
4435,1557212973,1,https://www.ad.nl/politiek/gemeenten-dreigen-jeugdzorg-en-psychische-hulp-af-te-stoten~ad54ed98/,Ridderkerk
4436,1557212982,4,https://www.ad.nl/buitenland/spelfout-op-australisch-bankbiljet-pas-na-half-jaar-ontdekt~a49b1723/,Delft
4437,1557213011,1,https://www.ad.nl/den-haag/haag-wonen-gaat-proberen-liftpoeper-uit-seniorencomplex-te-zetten-het-is-gewoon-smerig~ade18c2c6/,Weert
4438,1557213082,4,https://www.ad.nl/ad-werkt/waarom-1-mei-in-nederland-maar-geen-vrije-dag-is~a52f4967/,Leusden
4439,1557213083,2,https://www.ad.nl/utrecht/koud-he-maar-in-utrecht-kopen-ze-nog-gewoon-een-ijsje-en-pakken-ze-een-terrasje~a264537a/,Lochem
4440,1557213104,4,https://www.ad.nl/binnenland/amsterdams-plan-om-vervuilende-auto-s-te-weren-zaait-verdeeldheid~a3e95f84/,Dordrecht
4441,1557213108,4,https://www.ad.nl/buitenland/duif-vliegt-in-bocholt-12-kilometer-te-hard-en-wordt-geflitst~aaab41a2/,Utrecht
4442,1557213120,4,https://www.ad.nl/binnenland/wendy-44-is-ziek-de-dood-lijkt-me-heerlijk~ace31ad8/,Apeldoorn
4443,1557213156,1,https://www.ad.nl/binnenland/wijkblad-mag-niet-schrijven-over-azc-volledige-redactie-stapt-op~a1a66f25/,Alkmaar
4444,1557213308,1,https://www.ad.nl/binnenland/drie-kopschoppers-trappen-martijn-bewusteloos-het-scheelde-niks-of-ik-was-er-niet-meer~ac6d7a79/,Boskoop
4445,1557213357,3,https://www.ad.nl/binnenland/wijkblad-mag-niet-schrijven-over-azc-volledige-redactie-stapt-op~a1a66f25/,Badhoevedorp
4446,1557213364,4,https://www.ad.nl/rotterdam/slachtoffer-seksueel-geweld-protesteert-hij-moet-geschorst-worden~afc524dc/,Den Bommel
4447,1557213368,4,https://www.ad.nl/show/jesse-klaver-verwelkomt-derde-klavertje~ae0dcb26/,Amsterdam
4448,1557213388,4,https://www.ad.nl/buitenland/brexitpartij-nigel-farage-groter-dan-conservatieven-en-labour-samen~a0377d81/,Ede
4449,1557213401,4,https://www.ad.nl/show/cristiano-ronaldo-koopt-duurste-racebolide-ter-wereld~acb9c881/,Amsterdam
4450,1557213412,3,https://www.ad.nl/buitenland/pasgeboren-baby-levend-gevonden-in-papieren-zak~acd567aa/,Geldrop
4451,1557213412,4,https://www.ad.nl/reizen/stedentrip-met-kinderen-deze-steden-raden-wij-aan~ad338f95/,Leerdam
4452,1557213429,2,https://www.ad.nl/politiek/moskeeen-extra-beveiligd-tijdens-ramadan-er-hoeft-maar-iemand-boe-te-roepen-of-er-breekt-paniek-uit~ab718780/,Rotterdam
4453,1557213503,1,https://www.ad.nl/gouda/joanna-21-opent-vrijdag-poolse-supermarkt-in-de-wijdstraat-in-gouda~ab958bbe/,Rotterdam
4454,1557213525,1,https://www.ad.nl/transfer-talk/ajax-gaat-vol-voor-psv-er-steven-bergwijn~a0592320/,Hoogeveen
4455,1557213552,3,https://www.ad.nl/economie/strijd-om-pensioenen-hogere-aow-leeftijd-is-onnodig~a608d076/,Rennes
4456,1557213594,1,https://www.ad.nl/apeldoorn/verdachte-van-overval-op-spar-in-apeldoorn-wacht-op-rechtszaak~a5a3cf83/,Leeuwarden
4457,1557213605,4,https://www.ad.nl/buitenland/grote-zorgen-om-vermiste-julie-van-espen-23-uit-belgie-vermoedelijk-gewelddadige-dood~a0ec99bf/,Spijkenisse
4458,1557213612,2,https://www.ad.nl/politiek/hans-brusselmans-van-de-sp-lijkt-wel-heel-erg-op-frans-timmermans~a56b6539/,Amsterdam
4459,1557213627,1,https://www.ad.nl/formule-1/mercedes-heeft-met-hamilton-gesproken-over-overstap-naar-ferrari~ae07a6b9/,Utrecht
4460,1557213649,4,https://www.ad.nl/europees-voetbal/live-liverpool-op-rand-van-wonder-van-anfield-na-tweede-goal-origi~a6232198/,Nijmegen
4461,1557213668,3,https://www.ad.nl/binnenland/cardioloog-maar-ook-niet-roomser-dan-de-paus-hakken-pizza-s-en-werkweken-van-70-uur~a6d4c18d/,Zandvoort
4462,1557213693,3,https://www.ad.nl/economie/consumentenbond-wil-totaalverbod-op-telefonische-verkoop~aa4b0b7c/,Sliedrecht
4463,1557213695,4,https://www.ad.nl/ad-werkt/waarom-1-mei-in-nederland-maar-geen-vrije-dag-is~a52f4967/,The Hague
4464,1557213719,1,https://www.ad.nl/economie/deurwaarders-onder-vuur-om-sluw-duperen-schuldenaars-met-extra-kosten~ac20b904/,Schiedam
4465,1557213744,4,https://www.ad.nl/buitenland/man-zet-wagen-te-koop-om-dure-operatie-hond-te-kunnen-betalen-hem-kwijtraken-was-geen-optie~a91c3da7/,Rotterdam
4466,1557213811,1,https://www.ad.nl/rotterdam/spelende-meisjes-krijgen-1750-euro-van-wildvreemde-man~adaeb823/,Schiedam
4467,1557213826,3,https://www.ad.nl/tech/apple-pay-binnenkort-in-nederland-beschikbaar-bij-ing~a9731638/,Tynaarlo
4468,1557214024,4,https://www.ad.nl/binnenland/vader-ontvoerde-insiya-wordt-niet-gehoord-als-getuige~aa5f5759/,Laren
4469,1557214080,4,https://www.ad.nl/binnenland/minder-zware-straf-voor-walter-van-w-voor-doodrijden-fleur-19-straatrace-niet-bewezen~a8004d65/,Heiloo
4470,1557214110,4,https://www.ad.nl/binnenland/vlaggenetiquette-hoe-hoort-het-eigenlijk~a1842872/,Winschoten
4471,1557214128,3,https://www.ad.nl/economie/bedrijven-behandelen-klant-met-dementie-slecht~a66385f1/,Soest
4472,1557214147,4,https://www.ad.nl/binnenland/nederlandse-politie-spoort-op-een-na-grootste-dark-web-platform-op~a49c13a7/,Bordeaux
4473,1557214175,4,https://www.ad.nl/dossier-magazine/nachtlampje-geen-succes-dochter-zingt-om-23-30-uur-nog-steeds-in-de-maneschijn~a576a22c/,Leidschendam
4474,1557214218,1,https://www.ad.nl/utrecht/toen-de-koeien-dood-gingen-verdween-de-fabriek-in-lombok~a279a1eb/,Wijchen
4475,1557214232,1,https://www.ad.nl/economie/pensioenen-korten-maar-we-bulken-van-het-geld~a6d7c91e/,Bergen op Zoom
4476,1557214251,1,https://www.ad.nl/buitenland/jongetje-9-dat-moeder-doodschoot-wilde-ook-buurmeisje-zien-sterven~a919afda/,Opmeer
4477,1557214256,2,https://www.ad.nl/binnenland/stop-massa-immigratie-om-verzorgingsstaat-betaalbaar-te-houden~aae4b1cb/,Amsterdam
4478,1557214298,1,https://www.ad.nl/binnenland/dodenherdenking-vught-verstoord-door-allahu-akbar-kreten-waarschijnlijk-vanuit-pi~a09c514fb/,Zwolle
4479,1557214306,4,https://www.ad.nl/binnenland/basisscholieren-in-arme-wijken-massaal-op-achterstand~a41b70ed/,Twello
4480,1557214446,4,https://www.ad.nl/alphen/persoon-naar-ziekenhuis-na-kop-staartbotsing-met-meerdere-voertuigen~a39a70ec/,Schiedam
4481,1557214535,1,https://www.ad.nl/buitenland/bevolking-op-rijstrantsoen-noord-korea-steekt-nieuwe-raketten-af~a449b5a9/,Steenbergen
4482,1557214626,3,https://www.ad.nl/utrecht/utrechtse-graffitikunstenaars-geven-the-wall-in-leidsche-rijn-meer-kleur~a81df8e5/,The Hague
4483,1557214783,4,https://www.ad.nl/buitenland/record-aan-co2-in-de-atmosfeer-dit-is-geen-flauwekul-er-is-werk-aan-de-winkel-br~a154d44d/,Alphen aan den Rijn
4484,1557214839,4,https://www.ad.nl/binnenland/voortvluchtige-bestuurder-die-bejaarde-aanreed-meldt-zich-bij-politie~ae254cbe/,Nijmegen
4485,1557214857,4,https://www.ad.nl/binnenland/treinverkeer-en-ov-grote-steden-plat-op-28-mei~a8530fd4/,Dreischor
4486,1557214867,1,https://www.ad.nl/politiek/grapperhaus-pedo-handboek-gaat-niet-over-de-grens-van-de-wet~a077564b/,Dordrecht
4487,1557214870,1,https://www.ad.nl/andere-sporten/semenya-voor-keuze-gesteld-medicatie-of-stoppen~a9b53f5b/,Amsterdam
4488,1557214874,4,https://www.ad.nl/binnenland/kaartje-pendelbus-kost-lastige-asielzoekers-vijf-euro-per-retour~a77ae8d4/,Hilversum
4489,1557214907,1,https://www.ad.nl/binnenland/rob-liet-zijn-hond-uit-en-vond-een-lijk-wat-als-ik-half-uur-eerder-was-geweest~aef0deab/,Rotterdam
4490,1557214976,3,https://www.ad.nl/dossier-spurs-ajax/van-de-beek-blijft-kritisch-ik-had-ook-nog-een-tweede-moeten-maken~ae849786/,Cuijk
4491,1557215070,4,https://www.ad.nl/amsterdam/gemeente-wijst-vier-nieuwe-locaties-voor-24-uursopvang-aan~a4b6e2e6/,Schiedam
4492,1557215092,1,https://www.ad.nl/binnenland/dodenherdenking-vught-verstoord-door-allahu-akbar-kreten-waarschijnlijk-vanuit-pi~a09c514fb/,Hoofddorp
4493,1557215143,4,https://www.ad.nl/gouda/christenunie-en-sgp-overeenkomst-zuid-holland-eerst-van-tafel~adb2aa6f/,Amsterdam
4494,1557215227,2,https://www.ad.nl/binnenland/ministerie-waarschuwt-pas-op-met-wat-je-socialt-over-turkije~ab9d0fc0/,Amsterdam
4495,1557215348,3,https://www.ad.nl/wetenschap/monnik-vond-kaak-van-uitgestorven-mensensoort-in-grot-op-3000-meter-hoogte~a3fdaae9/,Rotterdam
4496,1557215380,4,https://www.ad.nl/wetenschap/trump-wil-nog-sneller-naar-de-maan-en-trekt-zijn-knip~a7b4c435/,Tiel
4497,1557215418,4,https://www.ad.nl/den-bosch/acht-terreurverdachten-pi-vught-in-isoleercel-na-roepen-allahoe-akbar-minister-boos-respectloos~af1fe402/,Rotterdam
4498,1557215520,1,https://www.ad.nl/buitenlands-voetbal/einde-van-een-tijdperk-na-robben-stopt-ook-ribery-bij-bayern~ab2da7ed/,Appingedam
4499,1557215563,1,https://www.ad.nl/utrecht/verdachten-liquidatie-breukelen-schoten-op-woning-in-doorn~a989b30d/,Amsterdam
4500,1557215614,4,https://www.ad.nl/den-haag/busra-die-familie-en-verloofde-bij-crash-a12-verloor-springt-in-de-bres-voor-armen~afebecbe/,Kerkrade
4501,1557215641,4,https://www.ad.nl/rotterdam/nare-horrorplant-duizendknoop-bezorgt-de-stad-hoofdbrekens~adb47c36/,Maastricht
4502,1557215664,1,https://www.ad.nl/utrecht/schalkwijkse-lisette-ging-op-haar-achttiende-naar-afghanistan-niet-elke-veteraan-is-grijs~af856f85/,Amsterdam
4503,1557215884,4,https://www.ad.nl/politiek/politie-rukte-4600-keer-uit-voor-incident-met-asielzoekers~a1efde2c/,Schiedam
4504,1557215908,2,https://www.ad.nl/dossier-champions-league/messi-maakt-600ste-goal-voor-barcelona-statistieken-om-van-te-watertanden~a8bd8efe8/,Rotterdam
4505,1557215923,4,https://www.ad.nl/binnenland/honderden-veganisten-demonstreren-op-de-dam-zwarte-kleding-met-wit-masker~a963dc2a/,Utrecht
4506,1557215958,1,https://www.ad.nl/sport/tiger-woods-krijgt-hoge-amerikaanse-onderscheiding-uitgereikt~a6a7d5ec/,Sommelsdijk
4507,1557215967,1,https://www.ad.nl/show/pernille-la-lau-verbreekt-na-7-jaar-relatie-met-special-forces-militair~a698eb2f/,Amstenrade
4508,1557216113,3,https://www.ad.nl/giro/live-peloton-laat-japanse-koploper-begaan-nog-geen-sprake-van-waaiers~ac953aaa/,Rotterdam
4509,1557216144,2,https://www.ad.nl/binnenland/koerierster-des-doods-al-zeventig-jaar-spoorloos~af37b9dd/,Assen
4510,1557216198,4,https://www.ad.nl/binnenland/benzine-en-dieselauto-s-vanaf-2030-verboden-in-amsterdam~a8691241/,Zwolle
4511,1557216375,1,https://www.ad.nl/buitenland/anti-terreuractie-duitsland-acht-vermeende-is-financiers-opgepakt~a1cec7a0/,Almere Stad
4512,1557216454,1,https://www.ad.nl/show/veel-belangstelling-uitvaart-christophe-lambrecht~a79b9183/,Schiedam
